Checking balance from 1920000 to 3541010
2296320	1474457588	2861276.869142893826022462
2297280	1474471352	2860305.269870339858479975
2298240	1474484852	2859913.047344749868519812
2299200	1474498068	2859164.226218509720836652
2300160	1474512490	2859101.939265864574252408
2301120	1474525981	2858952.260500987817573575
2302080	1474539330	2858775.389419001972702741
2303040	1474553086	2855459.408831945061984199
2304000	1474566173	2855421.243596140450760121
2304960	1474579028	2852197.144039694269957783
2305920	1474592767	2852131.453883554760968262
2306880	1474605874	2849918.419548623560939315
2307840	1474620381	2849918.419548623560939315
2308800	1474634770	2849664.140525285906903548
2309760	1474648122	2849281.804120440881352476
2310720	1474662241	2849037.549158607653348458
2311680	1474676072	2848585.246029868647626251
2312640	1474690185	2848584.514509774436968692
2313600	1474703690	2846691.767452630470033245
2314560	1474718578	2846688.586930481728043855
2315520	1474732263	2846688.586930481728043855
2316480	1474746628	2846673.94148366757729347
2317440	1474760588	2846605.932209625287250446
2318400	1474774599	2846399.22308435311155636
2319360	1474788591	2845671.21241622720824839
2320320	1474801820	2845596.597366617721177292
2321280	1474814781	2844262.940851691879434529
2322240	1474827883	2844114.507674760463103291
2323200	1474841246	2840651.491548767210215229
2324160	1474855210	2836424.615822609992442145
2325120	1474869519	2836424.615822609992442145
2326080	1474882937	2835696.951945390421941345
2327040	1474896396	2835696.951945390421941345
2328000	1474909472	2835696.951945390421941345
2328960	1474923105	2835696.951945390421941345
2329920	1474937383	2835673.749591042248304864
2330880	1474951728	2835661.014797815336928596
2331840	1474965860	2835409.418288164846824074
2332800	1474979819	2835195.700242899713632068
2333760	1474993899	2835037.073205070793486167
2334720	1475008026	2833219.262791633734279215
2335680	1475021529	2825538.301802421829901383
2336640	1475034068	2824005.621988843469956023
2337600	1475047485	2823124.374968622879538815
2338560	1475060832	2818103.828635541763981174
2339520	1475074750	2818009.897028266828889212
2340480	1475088720	2818009.897028266828889212
2341440	1475102672	2817082.926804508942671209
2342400	1475115630	2817063.475685203881286695
2343360	1475129428	2816624.56362867748675082
2344320	1475142830	2816302.872538199413669351
2345280	1475156694	2799702.061786392837760202
2346240	1475169851	2799702.061786392837760202
2347200	1475183459	2799673.777440420311034124
2348160	1475196924	2799666.469554679146565102
2349120	1475211642	2754787.710078232763098968
2350080	1475225291	2730084.5146495187470153
2351040	1475239118	2728918.751487452355698531
2352000	1475253145	2727849.182587567083505096
2352960	1475265991	2717611.713366132828246663
2353920	1475280320	2713006.938283838312640535
2354880	1475294183	2712904.531016902501270414
2355840	1475308510	2712904.531016902501270414
2356800	1475322038	2712904.531016902501270414
2357760	1475335534	2712708.158348789539055795
2358720	1475349635	2711404.955608683370920012
2359680	1475363755	2711351.754147286232188392
2360640	1475376891	2711351.753308784938429142
2361600	1475391032	2711351.753308784938429142
2362560	1475405115	2711299.083862001771084837
2363520	1475418419	2710033.088884919643280108
2364480	1475432475	2708456.61431388939552825
2365440	1475446402	2708325.806350459111130399
2366400	1475460707	2707777.787487568783223449
2367360	1475474423	2707141.358675851792507396
2368320	1475487708	2707141.358675851792507396
2369280	1475501314	2706603.272852471070414148
2370240	1475514307	2706600.919266081001342
2371200	1475528471	2706192.659900113222658058
2372160	1475542010	2706186.509714530054301993
2373120	1475555567	2705139.092114841689977767
2374080	1475569363	2705139.092114841689977767
2375040	1475583628	2705139.092114841689977767
2376000	1475596951	2700394.94402830799086108
2376960	1475610838	2699774.2769800369390421
2377920	1475624106	2696156.917338609458749561
2378880	1475637810	2696156.917338609458749561
2379840	1475652114	2694588.538256621808941364
2380800	1475666509	2694396.880253788389899462
2381760	1475680357	2694393.605698032919120437
2382720	1475693754	2692002.266510058279557473
2383680	1475706379	2691655.545492604940158335
2384640	1475720474	2689421.159672251928908732
2385600	1475733513	2689337.489496745216748234
2386560	1475747085	2689309.491784339460847897
2387520	1475760920	2684676.043507609155864165
2388480	1475773812	2684069.657431100308155469
2389440	1475787507	2684061.995130525454679549
2390400	1475800845	2683438.206504911022427485
2391360	1475815200	2683382.275997716994708539
2392320	1475829552	2682610.083386268224588426
2393280	1475843494	2682009.084050100862241446
2394240	1475857314	2682005.426449629808953648
2395200	1475872669	2679998.442294462416447868
2396160	1475885694	2676321.889549599205713747
2397120	1475899702	2675857.614237433381039254
2398080	1475913268	2675808.602391121266982748
2399040	1475927791	2675377.523861002388553229
2400000	1475940585	2675325.788335740154398129
2400960	1475953937	2674802.89777239837637439
2401920	1475967225	2673949.394285470595106105
2402880	1475980918	2673949.394285470595106105
2403840	1475994131	2673225.920912296254779471
2404800	1476007361	2632532.165960322719340431
2405760	1476021226	2623351.489782916475094646
2406720	1476034302	2623240.235227826657848601
2407680	1476047838	2623235.871710464691276257
2408640	1476061502	2623126.753296411601523589
2409600	1476075021	2623090.1772917010686456
2410560	1476088992	2620976.883225830258990795
2411520	1476102791	2620727.356303027639173763
2412480	1476116162	2620712.725901143426022568
2413440	1476129811	2560720.79478014888696379
2414400	1476143256	2559977.345281324947911485
2415360	1476157407	2559823.602644041317910461
2416320	1476171314	2559451.258916088093212527
2417280	1476184694	2559065.734069340511335933
2418240	1476198332	2559057.917898186365524508
2419200	1476212453	2554512.006674931079301885
2420160	1476226172	2554512.006674931079301885
2421120	1476242730	2554512.006674931079301885
2422080	1476258477	2554512.004183341100123573
2423040	1476271949	2554511.842195981469277522
2424000	1476285331	2554511.842195981469277522
2424960	1476298538	2554511.842195981469277522
2425920	1476313408	2553081.361966953470525922
2426880	1476327614	2553078.914465212677600008
2427840	1476341990	2553078.914465212677600008
2428800	1476356788	2549946.373752498704493913
2429760	1476369675	2549946.373752498704493913
2430720	1476382468	2524187.795587115346235439
2431680	1476396081	2523961.251066586964439795
2432640	1476408136	2523961.251066586964439795
2433600	1476421695	2523961.251066586964439795
2434560	1476436181	2523961.25104220296129944
2435520	1476449782	2518670.38823041173605508
2436480	1476464105	2515446.158956944063217263
2437440	1476478242	2507246.286469235869878164
2438400	1476491777	2506953.678431551606854248
2439360	1476504699	2506953.678431551606854248
2440320	1476517862	2499939.351704193874710656
2441280	1476531117	2499939.351704193874710656
2442240	1476544425	2499893.169776495296609533
2443200	1476558443	2499893.169776495296609533
2444160	1476572235	2496927.199639917877492078
2445120	1476585981	2496927.199639917877492078
2446080	1476599620	2496927.199639917877492078
2447040	1476612921	2496927.199639917877492078
2448000	1476627217	2495978.999882780419130067
2448960	1476640451	2495788.816198659162241582
2449920	1476653962	2494392.377973167196763013
2450880	1476666635	2493001.353287057990455921
2451840	1476680592	2492964.107071313352632207
2452800	1476694439	2491133.843795598287417604
2453760	1476708339	2491085.664141905589776621
2454720	1476721295	2491077.545239355368465418
2455680	1476735807	2483047.313572346102711997
2456640	1476749764	2482073.158478563885691454
2457600	1476764328	2482073.158478563885691454
2458560	1476778743	2480100.094917671097168693
2459520	1476793369	2480038.197063545579990558
2460480	1476806981	2480038.197063545579990558
2461440	1476820487	2479687.798938418675019417
2462400	1476833490	2479398.039973813190045513
2463360	1476846647	2479398.039973813190045513
2464320	1476860388	2479372.589435578956646412
2465280	1476874077	2479372.589435578956646412
2466240	1476892949	2478861.951385491280116161
2467200	1476905844	2476385.633787625772601044
2468160	1476918531	2476166.562551700480874298
2469120	1476932169	2476166.562551700480874298
2470080	1476944920	2475873.954514016217850381
2471040	1476958283	2474876.598638827129372959
2472000	1476971224	2473448.391783286457025371
2472960	1476984653	2472893.048922752748181382
2473920	1476997512	2472855.662697797581048767
2474880	1477011221	2472855.662697797581048767
2475840	1477024661	2472855.662001111777038618
2476800	1477038631	2472200.812341466975277718
2477760	1477052780	2463995.794790217672252281
2478720	1477066026	2463988.817141814203670449
2479680	1477079766	2462967.249330249020388199
2480640	1477093222	2462769.738904812142847056
2481600	1477107093	2462690.422619397195283375
2482560	1477120650	2462690.422619397195283375
2483520	1477134077	2462690.422619397195283375
2484480	1477148022	2462690.422619397195283375
2485440	1477161502	2462690.422619397195283375
2486400	1477174780	2462544.118600555063771417
2487360	1477188510	2462492.424513897510637193
2488320	1477202593	2462492.424513897510637193
2489280	1477216311	2462492.424513897510637193
2490240	1477230425	2462492.424513897510637193
2491200	1477243135	2462419.272504476444881214
2492160	1477257310	2462082.063565714975426388
2493120	1477270983	2462082.063565714975426388
2494080	1477285163	2462082.063565714975426388
2495040	1477298656	2462074.821516782289916547
2496000	1477312107	2462074.821487897696482287
2496960	1477325829	2461923.504083934109086181
2497920	1477339601	2461843.768393665147412164
2498880	1477352555	2461807.184781113122739152
2499840	1477366238	2461751.30931293004686795
2500800	1477379752	2461751.30931293004686795
2501760	1477394240	2461751.30931293004686795
2502720	1477406926	2461713.160540016961076208
2503680	1477419828	2461500.942469766040551871
2504640	1477433861	2461492.812843119046110857
2505600	1477447941	2461483.631778256639551378
2506560	1477461481	2461483.631778256639551378
2507520	1477474710	2461483.631778256639551378
2508480	1477488345	2461483.631778256639551378
2509440	1477501797	2461483.631778256639551378
2510400	1477514771	2461483.631778256639551378
2511360	1477528364	2461483.631778256639551378
2512320	1477542145	2461483.631778256639551378
2513280	1477555616	2461483.631778256639551378
2514240	1477569550	2461483.631778256639551378
2515200	1477583305	2461483.631778256639551378
2516160	1477596944	2461337.32775941450803942
2517120	1477610935	2461113.837154785421736144
2518080	1477625517	2461032.695277373074995304
2519040	1477638554	2460991.486312065874619438
2520000	1477651936	2459282.202478385511402103
2520960	1477665355	2458330.346135074261725818
2521920	1477679205	2457107.244652217378653053
