Account	Hardfork Balance	Current Balance
0xa6b9dee88077f29f813eb77ffd923dcc3054c611	3000	2194.560283
0x1f76fe77a7dafa3974d361bcd0988e1397877e93	3000	2194.560283
0xfccd0d1ecee27addea95f6857aeec8c7a04b28ee	3000	0
0xa19964d5f49488eb6cb4a5381826f3da58c281b1	2999.999518	0
0x7002d73b3fda7556f786de0c42825b9293d2e632	2999.9	2194.487131
0xf87889e1d9ffb36321e45ce37d40a3c9625d3220	2999.9	0
0x0e483a096a30b35556349652dd715c5dd0f0f514	2991.050899	2188.013836
0x696f89ad73a9bf6bad2cd9eda6d834f5dc496eb4	2893.653	2116.765315
0x599ad3f92f76e859f7b7a87dbe3aacb81e54c6e6	2886.07328	0
0xd61fc130cbf4138f7f2bb76f007db2ccaab8de7a	2860	0
0xfaeea62c47f391a73401af207ff0f818adca56bf	2823	359.5032128
0x20a6ec111d7e694ea6019e24ef0d8890eead4e9c	2774.361692	0
0x760cf641abb5533f488bc92308f8f82b4686b271	2760	0
0x306e6267d94f23a9b37cb110f20852208fbbf1aa	2724.5	0
0xe94efa89e32ed12642960a4fbaeb397a236bdf20	2704.99	1978.75454
0x562236c0d4fd95e26c53ac56b7d118e420ca1716	2700	1975.104254
0x2b14cdb407fd835332280654ce3db802ca71266a	2700	0
0x9d87f6fb4c8a732a68ebb909330f720bacd256df	2694.75422	0
0x4bf4479799ef82eea20943374f56a1bf54001e5e	2691.9999	342.8206209
0x9814104d2943a3b5a414c2fdfe2fdd7adf8cc3d4	2599	330.977276
0x72569b1fc8984365e9f21def9d01a20c4bea55f3	2588.442357	0
0x802bde4e1977e1f7bfc51d49b8896fd40e3606a1	2513.61489	0
0x392745df3adedd3393b7af5719bfbf4d82e2ecf6	2509.99	1836.108121
0xc3f8f67295a5cd049364d05d23502623a3e52e84	2509.5	0
0xb910f6df935cea9f7070877efd75396e1f393eb4	2507.783509	1834.494029
0x6a10bf8152b10a285665acea6f8a1d6acc0db4cc	2504	0
0xf81343ebb97c8103ec9bc0a72562b8a378a43a1c	2503.089724	1831.060431
0x9e4496ec59e95750f01e09a80636f0c6cfdac59d	2502.5	0
0x818f148658333fe1d2bc29d7a71e0b6a997d8d5e	2501.19	1829.670744
0xcbf752708f13b1c89f8ab91e4cc6a4091c6af894	2500.006667	0
0xa34b4b00b5b9f33fdb3bb2f66e4c88ebf00a4ffc	2500	1828.800236
0xb39f7e5243cb299f73fc72591aa38996f4f43650	2500	0
0x22c0f4f14ba01d941b8d991783b6da2f368c00c1	2500	0
0x0864f8a82a31aa1efb33ef2602ffc56be76b093c	2500	1828.800236
0x661ee5dc3ae291dfcbede79905482aebddbf375b	2500	318.3698307
0x33050217801057f962c5a8b068b5b44830924b08	2500	1828.800236
0x06b02a3f194220cd636c6b9c83762aa5a7784f47	2500	0
0xdfbd3a3e94b46968b60479e1ab18f7f96901cf80	2500	0
0x6eeb6a9de26a579effae32ef6cf43bbec29f3306	2500	0
0xec9b25c8dbde9fe36ef3d62062aa10690fce7048	2500	1828.800236
0xa14fb85ed708499281d4bf7aa071c2663fa282c6	2500	1828.800236
0xcf3f9128b07203a3e10d7d5755c0c4abc6e2cac2	2500	1828.800236
0xd9d95cbbf8ee45191176f73afaac4d70121c14e6	2499.998518	0
0x9e173f91bf886815df2ee4b351adce3487171907	2499	0
0xb0843440a10d58cbff2dea87b733dba77410a02f	2499	1828.068715
0x4af9cd60ecaff4175097ad76b512a0abe37d19d6	2474.6791	1810.277488
0xa3380f8839053e1dcd41f64a0e53d3b6df49508e	2466.8099	1804.52101
0x6bdf7b73632379960c4dc25f9f6b2c92ecefde4d	2444.549895	311.3083744
0xfaf5f0b7b6d558f5090d9ea1fb2d42259c586078	2438.4	0
0xfaf6ed4cf04a8baa97c61ec3aad27c09e077b5e2	2414.82494	307.5229629
0x4017fb275b5c313501ae9dbe5af1c724f4de83a9	2400	0
0xe308284233bd40152e57ee584ffbb98c3ee777c7	2395.090768	886.1130325
0xd6bda99318b4a820ab97a4f8a6a39fe396d0ad54	2366.898653	1731.433926
0x10c7dfbb07ec013b8e814ce8cef6b93ea388be3a	2351.550516	0
0x15eeaa6cc3cdd83054db376bd3cfbdf2902327fa	2350	869.4307767
0xe13540ecee11b212e8b775dc8e71f374aae9b3f8	2340.169448	0
0xfbb27bc566574cf4f2a1735b50a1fb8b80035015	2320.185614	0
0x77f81b1b26fc84d6de97ef8b9fbd72a33130cc4a	2313	0
0xd22cdb3635f7c29429e749aa040d07961434f866	2310.7	0
0x4d91297b3f83aa01d60b2f4fc4bf4fcc712d966d	2301	0
0xe384b7da38ef48ec99ce601356f86c7f962f609f	2296.9998	0
0xb00996b0566ecb3e7243b8227988dcb352c21899	2280	1667.865815
0x5e0c480f413b0f5073f8a75087877f5271d532c1	2255.577974	1650.000612
0x6220cab334654ebbeeaed2c3ae56678b6c148e78	2250	1645.920212
0xe18fc9abd682772748d48577dfb026c6ff370b04	2222.474454	1625.784722
0x0a3f25c0dcc58dc53e9ce36214f54feb6503a879	2221.733085	1625.242396
0x4dee880a45c1a0827f8b8cf80200406ff682fd43	2213	281.8209741
0x74ea2d606e3099e493649412a7ba19046c355a14	2209.6	1616.3668
0xa2a938425b0c8d86448b3758dfb4bde95729e328	2200	0
0x5174ee4b609574d43718cd93c50d1f5401830557	2200	813.9351761
0xa83546a2b73ffc2a6f5780887c118dac69f85779	2199	1608.612687
0xebd8743ab04e3eae4272bcaeec63a40b1a525231	2180.73	0
0xfcba7cc8852bad7fccfa301a60f1dde28ba6ecd5	2173	1589.593165
0xc82ee7093193ad7300e7329fd2ca2373165ef926	2144	0
0x7774a0e5b4a0a8078fa550065fe31e9d6eeea813	2142	1566.916042
0x1b8d196eaecb74dc603055639bc47d3ee4687760	2140.671224	0
0xd09fde8ce7a6fa5e99207421a47c5880cdf59c00	2113.867022	0
0x7dbe0d7b39ea3fc49b98df72e2c1f34b63cea124	2110	1543.507399
0x177587472e7f94adeb3281b668aea1608a65e94d	2100.229644	1536.360187
0xc4374c15b5d3e0f43125cc944abf5d1411a4a0db	2100	0
0x7eadb484b8125a0739a93ed4b540291c5e5e2991	2082	1523.024836
0x5e2e88580b91339208f8962d5445bab852871d8a	2065.836991	1511.20127
0x0eb5b662a1c718608fd52f0c25f9378830178519	2060.666667	1507.419074
0xf056f46fddb9e1a71c197a8da2cb85be0c1ebcca	2051.667442	1500.83596
0x4752218e54de423f86c0501933917aea08c8fed5	2045.977011	1496.673296
0x04d8434d7360a4dce2b36b818e4ce09ec4e2785e	2044.827273	0
0xcdee205f90e00703d0c4188109d431edc46f1ae1	2040.91	0
0xe125671c5bd5b6b97ca8b6d3fce9d99ef14dd9b7	2040.8	0
0x0d907672f53ca84c813e83281ba0638f31e44ceb	2040	0
0x8dba90b485d7a55262d04568a1e81281eb2df706	2039.99	1492.293677
0x94d1fc7cb64bdff098e23ada332335d5099b714f	2026.99837	1482.790039
0x7b27c4d3b1354b76cd4135baf81c9b04d2466fa5	2026	0
0x4ef8ce024682bcd1fc283564762a1ca66ddff848	2021.01	0
0xfe4eaec4edb3c4d71a6051807ed50cf2c0d6d878	2020	1477.67059
0xc5910550e9062fa8be1e06a12cf6f6df23336ceb	2016.521739	1475.126173
0xc18b99fbb62491e8da0eb8745ee13867399b8b2f	2015	256.6060835
0xa29d5bda74e003474872bd5894b88533ff64c2b5	2015	1474.01299
0x53337dbed2981c8c9c2d73c865317951c4b1f4c6	2013.99391	0
0x637809deff416afe8fda2c1aff39b2cd5064646c	2010.0996	0
0xeb1325c8d9d3ea8d74ac11f4b00f1b2367686319	2010	1470.355389
0x9732bacd3461bb93e9cf4fcec2df525c68dab15e	2006.611905	0
0x239b0317a903064df442fec4905a9c4f785bc6e6	2003.122294	0
0xd97c64db5ecdc3fb2f05c6902f332f133ea42412	2001	1463.771709
0x04bfc3cfedb425ea8788c1a299d0bb2a3edee0e9	2000.988938	1463.763617
0xdc6ebe32888b7cd21fa6b0df6255b7e0ea1b5657	2000.97	1463.749763
0x4235363b3fbfdfae20f221494954c9da6402b797	2000.897614	1463.696811
0x1b3662173054a73a863d6c60b52f1753f272cbe8	2000.1	1463.11334
0x90f1b41e9f47f4fe1be70ee44651b6da215ea006	2000.010018	254.6971403
0xe36dfdbcfc8131e79754b0647f794811a4c2b20f	2000.000018	1463.040202
0xdd184be88bd5631266c0d7b7e4378d8a47ef4e85	2000.000003	0
0x1ce4c630b595b37388c3582d16e3a59d752985f2	2000	1463.040188
0xeed8681ec1178f9b653c67042c2f453a9480b9e9	2000	0
0x14821245b3f4d02c32799387bfbb58a2842d4450	2000	0
0xf0471b2c6d8a9ebb2240b5b65039250893425d4a	2000	0
0xc4706025f65ba02558c2cb0247e3cb4aab94c069	2000	0
0xf5502c3c03058761d9ca6fedbe341723d2332091	2000	0
0x7f0ec3db804692d4d1ea3245365aab0590075bc4	2000	0
0xf6010c2d3a9bc960b4a55dfaae3feef17ca5279b	2000	254.6958645
0x24bbb02d9d40db4e9a4ed75306552a050ebf4748	2000	1463.040188
0xf8119aae221bd2282670203c402950e176d12294	2000	254.6958645
0xdb882eacedd0eff263511b312adbbc59c6b8b25b	2000	1463.040188
0xfa17b830f07ea5f937de7390bb815aa76a356379	2000	1463.040188
0x9f4367799d8e21707070c2ec8d3778350d8bc285	2000	0
0xfeaca2ac74624bf348dac9985143cfd652a4be55	2000	0
0x2309d34091445b3232590bd70f4f10025b2c9509	2000	0
0x38a744efa6d5c2137defef8ef9187b649eee1c78	2000	0
0x63b511a0b1e38689e8019911a811ecfcf779218f	2000	1463.040188
0x969d096ef7b1589f5cc6ce3042cec696ed809171	2000	254.6958645
0x644ba6c61082e989109f5c11d4b40e991660d403	2000	1463.040188
0x38e46b54c1262d62cfa1a31900e4acc2b5f783ad	2000	0
0x48a3dd157a036715defec9e7f9e01e244e9c17f4	2000	1463.040188
0x7131823811474b3d43cf20666c6c1f35f4f3d8b0	2000	0
0xa6b68292bd475243a1d0c4f660ce45185cb96d79	2000	1463.040188
0x32b2c49c595f816c6ff3852f983d77249dc9463d	2000	1463.040188
0xb7a6e56041b16b484927d02315ee28ec8b05a0b8	2000	0
0xba583ba0449ac2fc2eb0a971bfd032202c88617a	1999.99	1463.032873
0x6ec406da940a00ee26b64a414057d7296433d9d2	1999.99	1463.032873
0x47365385bbf874f5549c226e5280d4e0463cbd39	1999.99	1463.032873
0x6cf0569bf06069e27fca1ff3d6cb398116f0a097	1999.99	0
0xc858e097e008c01f3cc05e1e53e416c57d55913f	1999.987298	1463.030897
0x593b45a1864ac5c7e8f0caaeba0d873cd5d113b2	1999.9497	0
0xc9f10b54486c526969e019f008207dbad1992595	1999.9	0
0xbd7aa8ef3f3a6aba5eab546e569d661316542cea	1999	1462.308668
0x2a3e7f33457c56b77f97a2ad5b9a0159569b4b08	1998	1461.577148
0xf2db11fe2f42b7b765909c63a75aa5834fe76c83	1996	1460.114108
0x933f896fec1a2a5ff09e8670043c20b32de6f55c	1994.5	1459.016828
0x19dca1cb6c09862d7dc6d62ae2131f759bf50825	1992.374495	0
0x3eac30a71a6f73f1bc17e79e863c59556a3f756f	1988.990471	0
0x279c93fc545b4ef0e2bfc8a79b2c9f4571620829	1964.930736	1437.386317
0x6de4b581385cf7fc9fe8c77d131fe2ee7724c76a	1961	0
0xee234ae14cb6f10d08a223ff746ce239ba35b0d7	1959.777823	1433.616857
0x122b0a98a41898d68b43c28ee342339be6cdeb64	1955.49	0
0xf1ca501fffb610d9542f505b77dddf05197165e6	1953.617273	1429.110291
0xd73685b49eb40184f99533e391b43e1e9d0bb8a0	1952.380952	0
0x7ccadbf616e49149806342a3a1c491c55c911277	1920.92	1405.191579
0x867eba56748a5904350d2ca2a5ce9ca00b670a9b	1904.761905	1393.371608
0xeb8934901b4fab509adf245cf573cfd77f752e4b	1904.751029	1393.363652
0xc4bca17cfaa7ddb5bb5fea907af3ff90ceeb25d5	1900.000394	0
0x71c2ce7da8a1530d5dce68c93fc35d45eb110676	1900	241.9610713
0x95f2bc8690eaaca177705790482e20f91f8795a1	1899.96	1389.858918
0x080546508a3d2682c8b9884f13637b8847b44db3	1896.728518	0
0xafae2f6842f43ebb1c1f01d1cd1c0cd8260fd695	1890	1382.572978
0xe3c3cbe7fd8ef02bd2e3d9f052ba66a69bfe313f	1889.454667	0
0xb38a8d22bbca4b999f237b40bcbc98fd2302e233	1881	0
0xa781e89fdfa163acb9063754f12cbdf6aef2eaea	1880.02	0
0x791e6504e2c580a4276cd7f615872955331f94e0	1879.9899	0
0xa5c734ff39df16db0134bad6a17593671cb7ed54	1858	1359.164335
0x6d7b261ba8caebcb13d3863ad304d6475da9d2da	1852.93875	1355.461929
0x8734beca4498e444bcb711f0d0678aa9e810ea08	1847.826087	1351.721913
0x0233d1853497f97d7d866e1be0c707c99ec7899d	1836.19236	0
0x9cf6f5090259f3e1d0ed53893bcc62680a979202	1824.2048	674.9020409
0x92c0ae13eaaf1693fa4900ce4ce24da659708aa6	1823	0
0xf037fa8f3e2dd0c508db72903298dc2b15fb6923	1817.134387	1329.270318
0x9bc016f0bdcad08ccae3aa94d32af1c0d031e8d7	1803	1318.93073
0x48be6b7fd6e4dfd20bed738af1f6252827780980	1800.253623	1316.9217
0x0f3a1023cac04dbf44f5a5fa6a9cf8508cd4fddf	1800	0
0x560c6f2811efab5a55a37ac71496773a22cad0b4	1798.718709	229.0631084
0x2aa7888c36bbe236949d4d85c057abf9ada4c781	1798.5	1315.638889
0x4201bd7a0ebfc125d1fbc678d58debdf285e222a	1795	1313.078569
0x858cb2be0e5532f0491a8ed65fda485e041a3a84	1790.829738	0
0x365a639110f786f974a6b5057b48cef0aa770d46	1778	226.4246236
0x8e258ec3fda692a386ff3913cba38aefe23c2181	1776.666667	1299.667367
0xd1600216f1e700efb1e844964b49b9791a9ae8d9	1772.748518	1296.801163
0xd041eaed1635e61773524b284a12265f3dab4e8e	1770	0
0x008f4723b67a29d0413a6b77c068291ee30f5a90	1756.687631	0
0xf764bd7cd53cf07ec70b9c6df16e6c9239b03be9	1756.234315	0
0x00995ae79d60365b2a0c52a5ad19140dfb8d45f2	1751.391918	1281.178381
0x95a946494db8d84d1e888a772a5a9e7e10f368bd	1751	0
0x8b8f941e944a6d5ac2285f4318c79d01a283ffec	1744.617877	0
0x95ca0b026b35e4733d447229ac9119476c5ec788	1731.01	1266.268598
0xc824efa59f894cb00dfafb10a48c0d744e416848	1726.910947	0
0x67d3b249be59fc762d9e90f35058803f45550b0b	1724.75	1261.689282
0xd9897e10425026bb69615862a86707235d4e7a7c	1715.559014	0
0x2d0777b933875c581027d133529b72fd937901ed	1709.08	1250.226363
0xa604b7f527f16914235759bfefd8a4ad26c68595	1705.99	1247.965966
0x766a93b290aac79301cbf795b143fe329a2b7894	1702.121619	0
0x910270643fdac0ff434b1d0c3030ea15edcc82a4	1700.9	1244.242528
0xb91169c6cd972ef33ed7d434d1e3ecfbef16a699	1698.076923	0
0x46f336aa416056a4d4195df36474c510c36b7393	1695	1239.92656
0x0c743edf558d56dac9b64c027573bbbacc219614	1686.157374	0
0x7db2c1a72f9f8bf7e8a05421cd41f3cbe9aca507	1671.998922	0
0x93e80497d574ac776403b5fad1672c9cf4f39e4b	1671.403028	1222.664901
0xaf9d25d4a095ad17f8c1209382fd430ed6313e77	1666	0
0x4e76fdf2bd9965778daea3f3ae17a19deb3e591a	1660	1214.323356
0x05f65ca549e699306ad3d38d536b243b9abf3be4	1658.508548	0
0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a	1643.8435	0
0x3f578121b4d394d1998ce5e5680aa25be599d76b	1641.736087	1200.962937
0x6dea4ea1c5fc6ad3d7e9933665799936a9fdd89c	1634.76	1195.859789
0xde8f483aee099e547df976c92c9699d43d1a35aa	1614.083	1180.734148
0x48fa770dbf467db2aebe7857c5f6e300101e9372	1612	1179.210392
0x3f6253485de744e4f9615df53dca52d28a9d75ee	1611.7491	205.2529152
0x990eebf1917af69f4ec1484188cff9280745ec28	1600	0
0x12e9a4ad2ad57484dd700565bddb46423bd9bd31	1600	1170.432151
0xb7ce684b09abda53389a875369f71958aeac3bdd	1600	1170.432151
0xf81e560eff28a489a79ccff3bd5c4f1ba17151ed	1598.3	1169.188567
0xffad3dd74e2c1f796ac640de56dc99b4c792a402	1596.968779	1168.214751
0xfe757efda7a33d9be1945e730e4ff6e609cbf911	1590	1163.11695
0x53189f901ec0411d4843155db323ee4b9cbfec09	1586.956522	1160.890584
0x7c60e51f0be228e4d56fdd2992c814da7740c6bc	1585	586.4033111
0x87c1787f9782eabcbcd2e9b4aabb87ddff561d55	1579	1155.070229
0xa02189b65180c63d1a5cea36c03c43a8512be3b3	1571.869629	0
0xf2a32b27b406de7cde489fa3355078ca5e64ecf6	1571	0
0x876fd19bdda43c585a50948e94c1cf3452ed445b	1569.5489	0
0x43c045cbf5e29b47533b2c1af33a2f109b6065f8	1563.182609	1143.499489
0xf579714a45eb8f52c3d57bbdefd2c15b2e2f11df	1559.998518	1141.170263
0x40d2eff84ca7338318f35c14b9776958d14ba07a	1551.99592	0
0xbc418d9117e6b869c977c89016136f41aed3cbda	1550	1133.856146
0xc38b6444e7aac6936808bf8e3c1f7c60207b1071	1549.988518	0
0x1a6356988aad30722a9b020146e73d9c990fed2a	1546	1130.930066
0x2579a527b0c5f91f191335c9926dfe639c7cde62	1545.997614	1130.92832
0x009ca3fd4645291d60b865ee3552f81142876f7e	1540	1126.540945
0xdf5b1a283d8aeabb41d80fced9d561cf40e279d0	1540	1126.540945
0xbaffa2dc8893e625410788395354059ec58954a9	1533.83	195.330079
0xbf5c29bb50dcb96dde76b14a6c4b545a24956e01	1533.480617	195.2855857
0xc673d5a720f90d7526927424d8e028b294ad597f	1523.696482	0
0x0fcd5bad1acc9dd480171b2d93ceed55b744f12b	1519.8	1111.764239
0x14bfb044dda6367ee87a805e32f32eb1c0f9526f	1518.202026	193.3398888
0xbd69d233ed03d7979c4e5c04e1ec7187c1813331	1516.26329	1109.177065
0x4df3033e88424f9627e657a5750483cbccb7e385	1512.6106	192.6278322
0x9340b5f678e45ee05eb708bb7abb6ec8f08f1b6b	1510	1104.595342
0x72c083beadbdc227c5fb43881597e32e83c26056	1510	558.6555203
0x532665ac05133fcab351a0a026894bb1377edf9d	1505.1429	0
0xf476e1267f86247cc908816f2e7ad5388c952db0	1504	0
0x1db3439a222c519ab44bb1144fc28167b4fa6ee6	1501.271692	0
0x60ae7271493b09c7a559a0a2b5f8ff2cdc0337aa	1501	1098.011661
0xb32c8d55526c7081b32a2536f3ae43d62ae4d7e9	1501	0
0xfa9bd978682432f15738ba5a71cf8848247ce9e3	1500.98	1097.997031
0x5803e68b34da121aef08b602badbafb4d12481ca	1500.89942	0
0xb72b4ef3d1bc5158136b21f91e44bafdcb8faa60	1500.156986	0
0x1fc661b3d994b9bb66cf3f9a1e8ccd58b6fb7177	1500	0
0x17d5bf1a76f7611e00cea9be8f1022070a4ee29a	1500	1097.280141
0xb459bcea4984976169b49332ef0d5e7b2cf5410e	1500	1097.280141
0x0da2010cd3b07e1be30df816ad7910140fbfb936	1500	0
0xe1b63201fae1f129f95c7a116bd9dde5159c6cda	1500	0
0xd95c90ffbe5484864780b867494a83c89256d6e4	1500	1097.280141
0x06e505cb97fdd3ee7360b7e224820b9512e0aa61	1500	0
0x2089035369b33403ddcaba6258c34e0b3ffbbbd9	1500	0
0x8b7132766fa194262122f9235f2647c35974b7a5	1500	0
0x93a6b3ab423010f981a7489d4aad25e2625c5741	1500	0
0x11f6f55cc1face40512b07df8b92e4993f35dd19	1500	1097.280141
0xda0031fab25270778386a2dcac0bb934a288c464	1500	0
0xc3ad48978c83548ff27504009a39fd193cf9536e	1499.9899	0
0x6d2f976734b9d0070d1883cf7acab8b3e4920fc1	1499.98	1097.265511
0xd1165727aca98ec1c9c5f1795b3da97bfd4a2511	1496	1094.354061
0xe8be24f289443ee473bc76822f55098d89b91cc5	1489.008518	0
0x992bdb13fc68a79b4ea2c3dca767f3ad253bab9f	1481.781581	1083.953002
0xc09bdd0cb2e409fe63af6263d1d79c0e0d31bca2	1475.79	0
0x74c42b54de6761c4d2e014189cba91dac54955b4	1468.864629	187.0568733
0x2de642cafe7f8b0f666bccd2949744dfb1c9cd4b	1467.751115	186.9150696
0x5a588c1011a6f203f6b06b2bd797dde7f2ed0814	1461.925994	0
0x627db47c0a15615b933c186ed1f85dcea48445c9	1460.843133	1068.636107
0x200d25fec310854a6b4fe078ef3b98fc41c08b26	1460	1068.019338
0x38ff38a3d19e50caef24e89a685cd7d6d4d8e65c	1459.732	1067.82329
0x82bd3113b1ab2d0118d451d9b2f7de110a7d3cf6	1452.452433	0
0xce9f11d3690e99ff8cb1438b6a529fbe1cf1f7bb	1450	1060.704137
0x32181b45896cda4ccd6ab7eddced72189a278faf	1450	0
0xd3bc85e316ebfbdc3505aa352023ab2272611fcd	1450	1060.704137
0x083fbc0dbd3e2ba7c6d03778ff9ae633f255f3cc	1450	1060.704137
0x3858d185a5a212a8b06db02e586854b856728fea	1440.993418	0
0x522163712cadf19b64d13b0cb0f07024081d23cb	1434.01247	0
0x3bfc75db7eae4f861f59444344fee200a49e28b2	1425.956846	0
0x129631915a3ca10b9a159a7dc95bde0ba71682d3	1425.736153	0
0x37b18c14fe4f12c9428520aed44c468a8f179e7f	1425.31098	0
0x4e5de992ccc56859f2758999c9cb7947027b6016	1423.737904	1041.492886
0x6e7daaad3a25978ba3ea806d063b3422dbbc8d7a	1408.451353	0
0xd5631b52ba7b15ed4973ddc5b858d1197f90f4d2	1407.978518	1029.964578
0x1ab538a8856927937fc6b3a21fcbb1924f6ada57	1405	1027.785732
0x1722419c06a6a87e5825c7b6673f8b2a6ea27547	1400	0
0x11f488b0b605b2795c4aa99eb0af54a2bfc657a2	1400	1024.128132
0xc003133c97db8ed8cb2d008f29b97414fbf48f62	1398.47	1023.008906
0xabb409fd3f7d5781958caed3ba4f7c7ce7f9f54c	1392.413793	1018.578669
0x0d88e3de90302390c6f72aacce23b1fde547c49e	1390	1016.812931
0x40cf5abeebaded527d751d829f82214aff60eecd	1377.404978	1007.59942
0xe6576efb7259dbe40f0f50b3f0f9ef49a7915c53	1375	1005.84013
0xcdf8e878532d7c5fc5421b4363f49c4ed1e58344	1371.84	1003.528526
0x79f09717c5b352078234832e5737651ddb333548	1371.548682	0
0xa351e4328461c83d29e13a02dc0b8987203a7a8d	1371.438518	0
0x1b486147f9af5c9094e0587c06084bf3a8d84872	1370	1002.182529
0x124d0347d507be0d03eb825f78374e9c8036480b	1368.05	174.2183387
0x007174732705604bbbf77038332dc52fd5a5000c	1366.430406	0
0x9e168299b4cd5491b611007f65cbcf1a465f5c2c	1364.801	0
0x6f176065e88e3c6fe626267d18a088aaa4db80bc	1363.727273	997.593903
0x3b724a5eb5d986581de0a82c3c63b274bff08ae5	1363.401885	0
0x2b238ce273afd9b1304e4b354bda6f419796f20d	1363.33031	997.3035168
0xb8b690882f80f21722ee1ae5aa9f27e56b52cdfc	1360.7191	503.4259847
0xf391af6e5946fa8ad13ceb1bac4979540d27ea6e	1351.970903	0
0x09e50cd8bbcd498b82204f5db7e44967d4e06c61	1350.5	987.9178872
0xa3dee8ea748dbdfe09054fa100be9b30350141b3	1342	170.9009251
0x0cd6a141918d126b106d9f2ebf69e102de4d3277	1338.331113	979.016102
0x0bb2650ea01aca755bc0c017b64b1ab5a66d82e3	1336	977.3108459
0x87e53824b28216bdc90de9fd4a5f5afbf60c539c	1335	170.0094896
0xd0bd97286c41f638a68e8b088ba0feb00b90b4a2	1323.88613	968.4493069
0xa3c5ff69b9b08f15b52b5148af31c7cfcaca0c45	1316	486.8812349
0xc511c6da9ef558b503c16471e6736de89cd4c022	1300.3	951.1955785
0xce6823d444a7ab70236d83d66855cb06b4400351	1300	950.9761225
0xd39a38d801b36998f20d5898533d9d629c9bb346	1296.63	165.1231494
0x9686aa43336d6aafaabfc9216927460784e7d7b2	1296.204663	0
0x498abdeb14c26b7b7234d70fceaef361a76dff72	1285.2998	940.2226308
0xb28245037cb192f75785cb86cbfe7c930da258b0	1280	473.5622954
0x1aa762f111b0a41d6542e01323b17f0a2ecf8540	1280	936.3457206
0x26897da84bcdff1c4b656e88abca56a97e306a3a	1260.111818	921.797116
0xe35219d98bf6f9c693bf04197070d79d9ba73bfc	1260	0
0x04c28f409a823ee6999fbabd87b4b1190726eab5	1258.96	920.9545378
0xfa00d28bea61456482c44b095a31901242d832aa	1255	918.0577182
0xae9f5c3fbbe0c9bcbf1af8ff74ea280b3a5d8b08	1251.666667	915.6193179
0xc8037a1fb53723d70a11f7c5656eaa7ce0e7222a	1250.89	0
0x6f41ae11293b495d970e20d0007f8c93e6e4263b	1250.18072	159.2079297
0x2fc2beafcb8207f04067b1a94110e1304ec282df	1250	914.4001178
0x52b4257cf41b6e28878d50d57b99914ffa89873a	1250	914.4001178
0xe5e17a570d674cda63bae4ed8023560ced79db74	1247.545455	0
0x30506872b9c4bfe37dc2cd0552134f304f392003	1241	907.8164369
0xc1e2d6a0c1fc8185093f231ddcb1e3aa94506261	1236.00292	157.4024161
0xadb03d861b34913efa3e7dfd55cd6771c70d8fc6	1234	0
0x754b8f0949f4aa367e982afa9c5b31516def2f50	1233.7	902.4763402
0x01c73dfd33f11c114aa02232f9a6765f20180797	1230.81912	0
0x115a1c68bc286cef358550855cdfc695c881b8a6	1230.477077	900.1187074
0x508598946ec17cf6e4f31a5b44c7f285cbdbe4e4	1227.666667	0
0xaef3d0795e7f220220d77bbc2908f37da0276ee7	1221.4	0
0xdcde5dc2391ba26e7ad3e2749662fd513ea17a90	1219.97	0
0x9e254dfea258d190adcf01c31de0b6445103abcc	1216	154.8550856
0x3344115ec20ddd9f44cffacccad00884d784ed9e	1210	885.139314
0x8eab56204a03b41b747517e6dbf3b25780f9dddc	1206	0
0x1d8ec552ee05452656eb614929c52439d859112a	1201	0
0xc40073165f549818fa02c91170e5048188eb8e13	1201	878.5556331
0x0b5a07d64afeaf65bbd9bae1c55766456a904396	1200	877.8241131
0x0e380fabaac2b31a8b7d8ab7c7a5737ce1f6789e	1200	0
0xd34d9798387d4b86374783014e9932273e3283e0	1200	877.8241131
0x46245990cca14b6925cb986d9844fc6150a873cc	1200	0
0x42746aeea14f27beff0c0da64253f1e7971890a0	1200	877.8241131
0x83850800ab00c25bf15e43931892ea43b59df0bc	1200	877.8241131
0xfe1972fe416b9395143d7f9c847c7f41864c047a	1200	877.8241131
0xd8e80673419acfbf15bf8eb0239cda90f232051f	1199.9891	0
0x111bb68e20981881b948182207df746748ecb1a9	1199.748576	877.6401911
0xd3f79d207aa36e1a0e2421783afea7a9cc1fec83	1194.78112	0
0xd68577f5304f01a5ab7b2f82a73bf82cf5aaedff	1191.745269	871.7856115
0x38e055e3b9ad4af9928abb4759230b31495682c0	1187	0
0xaa3925dc220bb4ae2177b2883078b6dc346ca1b2	1178.668169	0
0x322e5c43b0f524389655a9b3ff24f2d4db3da10f	1162.5	850.3921095
0x118479e8335d8a99f1002f5e5ecf45f888ffa4c1	1161.584631	849.7224984
0x8b3b3b624c3c0397d3da8fd861512393d51dcbac	1161.456431	849.6287179
0x8f93415a5fba20976e4b4ff7ec11ab9fc1dacb3d	1155	844.9057088
0x6fa1e433d580cbf89e6fb98f16a44de6637e1db4	1151.7499	146.6729683
0xf1c9cdcddd60429d1810847d9794fd4ad33b106b	1145.628147	838.05001
0x3d710a0d57d7d0459c216609acd4ae954e19a050	1143.409091	423.0276825
0x04789108d57f381e248d2b29d6a8c2fbebfdd974	1139.9985	833.9318101
0x793fae73dc08ee85d0aa83bece49b5045a82af67	1139.05365	833.2406335
0xd1152bb21ba0696e691e680183d011792990a6ef	1138.828822	833.0761668
